마이크로닉스 Classic II 500W +12V Single Rail 85+,500,40500,ATX 파워/정격 500W/20핀+4핀/120mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/37.5A/4핀 IDE x3/SATA x6/6+2핀 PCI-E x2/보조8핀 커넥터/보조4핀 커넥터/FDD 커넥터/대기전력 1W/플랫케이블/80 PLUS/스탠다드/깊이:140mm/무상 6년
FSP Hydro K 500W 80PLUS BRONZE 230V EU,500,51700,ATX 파워/500W/20핀+4핀/120mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/38A/4핀 IDE x3/SATA x7/6+2핀 PCI-E x2/보조8핀(4+4) 커넥터/FDD 커넥터/80 PLUS/브론즈/깊이:150mm/무상 5년
FSP Hydro G 750W,750,132600,ATX 파워/정격 750W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/62.5A/4핀 IDE x6/SATA x12/6+2핀 PCI-E x4/보조8핀(4+4) 커넥터/FDD 커넥터/케이블 연결식/플랫케이블/프리볼트/80 PLUS/골드/깊이:170mm/무상 5년
FSP Hydro GE 650W Black 80PLUS GOLD,650,99000,ATX 파워/650W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/54.16A/4핀 IDE x3/SATA x12/6+2핀 PCI-E x4/보조8핀(4+4) 커넥터/FDD 커넥터/케이블 연결식/플랫케이블/프리볼트/80 PLUS/골드/깊이:170mm/무상 5년
FSP Hydro GE 650W White 80PLUS GOLD,650,98000,ATX 파워/정격 650W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/54A/4핀 IDE x3/SATA x12/6+2핀 PCI-E x4/보조8핀(4+4) 커넥터/FDD 커넥터/케이블 연결식/플랫케이블/프리볼트/80 PLUS/골드/깊이:170mm/무상 5년
마이크로닉스 Cyclone III 600W After Cooling,600,44000,ATX 파워/600W/24핀 전용/120mm 팬/1개(팬)/+12V 싱글레일/49.9A/4핀 IDE x3/SATA x5/6+2핀 PCI-E x2/보조8핀(4+4) 커넥터/FDD 커넥터/대기전력 1W/깊이:140mm/무상 5년
CORSAIR HX1200i 80PLUS PLATINUM,12000,398000,ATX 파워/정격 1200W/20핀+4핀/140mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/100A/4핀 IDE x12/SATA x16/6+2핀 PCI-E x8/보조8핀(4+4) 커넥터/FDD 커넥터/케이블 연결식/플랫케이블/프리볼트/80 PLUS/플레티넘/깊이:200mm
마이크로닉스 Performance II HV 850W Bronze,850,137900,ATX 파워/정격 850W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/70.5A/4핀 IDE x5/SATA x10/6+2핀 PCI-E x6/보조8핀(4+4) 커넥터/보조8핀 커넥터/FDD 커넥터/Reform 케이블/케이블 연결식/대기전력 1W/프리볼트/80 PLUS/브론즈/깊이:160mm/무상 3년
마이크로닉스 Performance II HV 1000W Bronze,1000,183400,ATX 파워/정격 1000W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/83A/4핀 IDE x5/SATA x12/6+2핀 PCI-E x6/보조8핀(4+4) 커넥터/보조8핀 커넥터/FDD 커넥터/Reform 케이블/케이블 연결식/대기전력 1W/프리볼트/80 PLUS/브론즈/깊이:160mm/무상 3년
Antec HCP-1000 Platinum,1000,375000,"ATX 파워/정격 1000W/20핀+4핀/135mm 팬/1개(팬)/+12V 다중레일/40A, 40A, 40A, 40A/4핀 IDE x6/SATA x9/6+2핀 PCI-E x6/보조8핀(4+4) 커넥터/보조8핀 커넥터/FDD 커넥터/Reform 케이블/케이블 연결식/프리볼트/80 PLUS/플레티넘/깊이:190mm/무상 7년/ AMD 인증"
SuperFlower SF-850F14MP LEADEX PLATINUM,850,186800,ATX 파워/정격 850W/20핀+4핀/140mm/1개(팬)/액티브PFC/+12V 싱글레일/70.8A/4핀 IDE x5/SATA x10/6+2핀 PCI-E x4/보조8핀(4+4) 커넥터/보조8핀 커넥터/FDD 커넥터/Reform 케이블/케이블 연결식/대기전력 1W/플랫케이블/프리볼트/80 PLUS/플레티넘/깊이:200mm/무상 7년
SuperFlower SF-1000F14MG LEADEX GOLD,1000,216000,ATX 파워/정격 1000W/20핀+4핀/140mm/1개(팬)/액티브PFC/+12V 싱글레일/83.3A/4핀 IDE x5/SATA x10/6+2핀 PCI-E x6/보조8핀(4+4) 커넥터/보조8핀 커넥터/FDD 커넥터/Reform 케이블/케이블 연결식/대기전력 1W/프리볼트/80 PLUS/골드/깊이:200mm/무상 7년
FSP Hydro G WHITE 750W,750,132600,ATX 파워/정격 750W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/62.5A/4핀 IDE x6/SATA x12/6+2핀 PCI-E x4/보조8핀(4+4) 커넥터/FDD 커넥터/케이블 연결식/플랫케이블/프리볼트/80 PLUS/골드/깊이:170mm/무상 5년
CORSAIR HX1000i 80PLUS PLATINUM (정품),1000,347000,ATX 파워/정격 1000W/20핀+4핀/140mm/1개(팬)/액티브PFC/+12V 싱글레일/83.3A/4핀 IDE x12/SATA x12/6+2핀 PCI-E x8/보조8핀(4+4) 커넥터/FDD 커넥터/케이블 연결식/프리볼트/80 PLUS/플레티넘/깊이:180mm/무상 7년
SuperFlower SF-600R12N,600,44000,ATX 파워/600W/20핀+4핀/120mm 팬/1개(팬)/+12V 싱글레일/42A/4핀 IDE x2/SATA x4/6+2핀 PCI-E x2/보조8핀(4+4) 커넥터/대기전력 1W/깊이:140mm/무상 3년
FSP Hydro PTM 750W 80PLUS PLATINUM,750,152800,ATX 파워/정격 750W/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/62.5A/4핀 IDE x5/SATA x14/6+2핀 PCI-E x6/보조8핀(4+4) 커넥터/FDD 커넥터/케이블 연결식/플랫케이블/프리볼트/80 PLUS/플레티넘/깊이:170mm/무상 10년
시소닉 FOCUS PLUS Platinum SSR-650PX Full Modular,650,148000,TX 파워/650W/20핀+4핀/120mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/54A/4핀 IDE x3/SATA x8/6+2핀 PCI-E x4/보조8핀(4+4) 커넥터/FDD 커넥터/수동 팬 조절/케이블 연결식/대기전력 1W/프리볼트/80 PLUS/플레티넘/깊이:140mm/무상 10년
마이크로닉스 Performance II PV RGB Sync 600W 80Plus Bronze,600,92800,ATX 파워/600W/20핀+4핀/120mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/50A/4핀 IDE x4/SATA x6/6+2핀 PCI-E x2/보조8핀 커넥터/보조4핀 커넥터/FDD 커넥터/ LED 커넥터 /프리볼트/ LED 라이트 /80 PLUS/브론즈/깊이:140mm/무상 6년
마이크로닉스 Compact SFX 350W 80Plus Bronze,350,52000,M-ATX(SFX) 파워/정격 350W/20핀+4핀/80mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/27A/4핀 IDE x2/SATA x3/6핀 PCI-E x1/6+2핀 PCI-E x1/보조8핀(4+4) 커넥터/FDD 커넥터/대기전력 1W/프리볼트/80 PLUS/브론즈/무상 3년
마이크로닉스 ZERO PLUS 500W Active PFC,500,52900,ATX 파워/500W/20핀+4핀/1개(팬)/액티브PFC/+12V 싱글레일/37.5A/4핀 IDE x3/SATA x5/6+2핀 PCI-E x2/보조8핀(4+4) 커넥터/FDD 커넥터/Reform 케이블/대기전력 1W/깊이:140mm/무상 6년
SuperFlower SF-700R12A NOVA,700,61700,ATX 파워/정격 700W/20핀+4핀/120mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/54A/4핀 IDE x4/SATA x6/6+2핀 PCI-E x4/보조8핀(4+4) 커넥터/Reform 케이블/대기전력 1W/깊이:140mm/무상 5년
CORSAIR CX650 80PLUS BRONZE,650,74000,ATX 파워/정격 650W/20핀+4핀/120mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/54A/4핀 IDE x4/SATA x6/6+2핀 PCI-E x2/보조8핀(4+4) 커넥터/Reform 케이블/프리볼트/80 PLUS/브론즈/깊이:140mm/무상 5년
마이크로닉스 Cyclone II 500W +12V Single Rail 83+,500,39700,ATX 파워/정격 500W/20핀+4핀/120mm 팬/1개(팬)/+12V 싱글레일/35A/4핀 IDE x3/SATA x5/6+2핀 PCI-E x2/보조8핀(4+4) 커넥터/FDD 커넥터/무상 3년
CORSAIR RM750x NEW 80PLUS GOLD,750,187000,ATX 파워/750W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/62.5A/4핀 IDE x8/SATA x9/6+2핀 PCI-E x4/보조8핀(4+4) 커넥터/FDD 커넥터/케이블 연결식/프리볼트/80 PLUS/골드/깊이:160mm/무상 10년
마이크로닉스 Cyclone III 350W +12V Single Rail,350,29400,ATX 파워/정격 350W/20핀+4핀/120mm 팬/1개(팬)/+12V 싱글레일/25A/4핀 IDE x3/SATA x4/6+2핀 PCI-E x2/보조8핀(4+4) 커넥터/대기전력 1W/깊이:140mm/무상 3년
마이크로닉스 Strike X LED Series 750W 85plus Modular,750,90700,ATX 파워/정격 750W/24핀 전용/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/56.25A/4핀 IDE x4/SATA x6/6핀 PCI-E x2/6+2핀 PCI-E x2/보조8핀(4+4) 커넥터/케이블 연결식/대기전력 1W/플랫케이블/깊이:160mm/무상 3년
ABKO SUITMASTER Mighty 700W 80PLUS Standard 230V EU,700,65000,ATX 파워/700W/20핀+4핀/120mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/54A/4핀 IDE x4/SATA x6/6+2핀 PCI-E x4/보조8핀(4+4) 커넥터/FDD 커넥터/대기전력 1W/플랫케이블/80 PLUS/스탠다드/깊이:140mm/무상 6년
마이크로닉스 ASTRO G-Series 700W 80PLUS EU Silver 풀모듈러,700,152500,ATX 파워/700W/20핀+4핀/120mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/58.3A/4핀 IDE x2/SATA x6/6+2핀 PCI-E x4/보조8핀 커넥터/보조4핀 커넥터/케이블 연결식/대기전력 1W/플랫케이블/ LED 라이트 /80 PLUS/실버/깊이:160mm/무상 7년
FSP Hydro G 650W,650,117400,ATX 파워/정격 650W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/54.16A/4핀 IDE x5/SATA x10/6+2핀 PCI-E x4/보조8핀(4+4) 커넥터/FDD 커넥터/케이블 연결식/플랫케이블/프리볼트/80 PLUS/골드/깊이:170mm/무상 5년
SuperFlower SF-650F14MT LEADEX SILVER (WHITE),650,87500,ATX 파워/정격 650W/20핀+4핀/140mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/54A/4핀 IDE x3/SATA x6/6+2핀 PCI-E x4/보조8핀(4+4) 커넥터/케이블 연결식/대기전력 1W/80 PLUS/실버/깊이:165mm/무상 7년
시소닉 PRIME Ultra Gold SSR-1000GD Full Modular,1000,254120,ATX 파워/1000W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/83A/4핀 IDE x5/SATA x12/6+2핀 PCI-E x8/보조8핀(4+4) 커넥터/FDD 커넥터/수동 팬 조절/케이블 연결식/대기전력 1W/프리볼트/80 PLUS/골드/깊이:170mm/무상 12년
마이크로닉스 Performance II PV 700W 80Plus Bronze Surge 4K,700,101800,ATX 파워/정격 700W/20핀+4핀/120mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/58.4A/4핀 IDE x4/SATA x6/6+2핀 PCI-E x4/보조8핀(4+4) 커넥터/보조8핀 커넥터/보조4핀 커넥터/FDD 커넥터/Reform 케이블/대기전력 1W/프리볼트/80 PLUS/브론즈/깊이:140mm/무상 6년
시소닉 PRIME 1300 Platinum SSR-1300PD Full Modular,1320,395000,ATX 파워/1320W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/108A/4핀 IDE x5/SATA x12/6+2핀 PCI-E x12/보조8핀(4+4) 커넥터/FDD 커넥터/수동 팬 조절/Reform 케이블/케이블 연결식/대기전력 1W/플랫케이블/프리볼트/80 PLUS/플레티넘/깊이:170mm/무상 12년
시소닉 PRIME Gold SSR-1300GD Full Modular,1300,304500,ATX 파워/1300W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/108A/4핀 IDE x5/SATA x12/6+2핀 PCI-E x12/보조8핀(4+4) 커넥터/FDD 커넥터/수동 팬 조절/케이블 연결식/대기전력 1W/프리볼트/80 PLUS/골드/깊이:170mm/무상 12년
CORSAIR TX850M 80PLUS GOLD,850,211000,ATX 파워/850W/20핀+4핀/140mm 팬/1개(팬)/+12V 싱글레일/70.8A/4핀 IDE x8/SATA x8/6+2핀 PCI-E x4/보조8핀(4+4) 커넥터/FDD 커넥터/케이블 연결식/플랫케이블/80 PLUS/골드/깊이:160mm/무상 7년
마이크로닉스 Strike X LED Series 650W 85plus Modular,650,78000,ATX 파워/정격 650W/24핀 전용/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/48.75A/4핀 IDE x4/SATA x6/6핀 PCI-E x1/6+2핀 PCI-E x1/보조8핀(4+4) 커넥터/케이블 연결식/대기전력 1W/깊이:160mm/무상 3년
마이크로닉스 Strike X LED Series 550W 85plus Modular,550,65390,ATX 파워/정격 550W/24핀 전용/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/37.5A/4핀 IDE x4/SATA x6/6핀 PCI-E x1/6+2핀 PCI-E x1/보조8핀(4+4) 커넥터/케이블 연결식/대기전력 1W/깊이:160mm/무상 3년
마이크로닉스 New Performance 600W 80Plus Bronze Change-up,600,72400,ATX 파워/정격 600W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/45A/4핀 IDE x4/SATA x6/6+2핀 PCI-E x2/보조8핀 커넥터/보조4핀 커넥터/FDD 커넥터/Reform 케이블/대기전력 1W/80 PLUS/브론즈/깊이:160mm/무상 3년
시소닉 PRIME Ultra Gold SSR-850GD Full Modular,850,219500,ATX 파워/850W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/70A/4핀 IDE x5/SATA x10/6+2핀 PCI-E x6/보조8핀(4+4) 커넥터/FDD 커넥터/수동 팬 조절/케이블 연결식/대기전력 1W/프리볼트/80 PLUS/골드/깊이:170mm/무상 12년
마이크로닉스 ZERO POWER 600W,600,45800,TX 파워/정격 600W/20핀+4핀/120mm 팬/1개(팬)/+12V 싱글레일/49.9A/4핀 IDE x3/SATA x5/6+2핀 PCI-E x2/보조8핀 커넥터/FDD 커넥터/대기전력 1W/무상 3년
마이크로닉스 ZERO PLUS 400W Active PFC,400,42900,ATX 파워/400W/20핀+4핀/1개(팬)/액티브PFC/+12V 싱글레일/30A/4핀 IDE x3/SATA x5/6+2핀 PCI-E x2/보조8핀(4+4) 커넥터/FDD 커넥터/Reform 케이블/대기전력 1W/깊이:140mm/무상 6년
SuperFlower SF-650F14MG II LEADEX GOLD,650,137000,ATX 파워/정격 650W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/54.1A/4핀 IDE x4/SATA x6/6+2핀 PCI-E x4/보조8핀(4+4) 커넥터/케이블 연결식/대기전력 1W/프리볼트/80 PLUS/골드/깊이:165mm/무상 7년
마이크로닉스 ASTRO GD 550W 80PLUS GOLD,550,91200,ATX 파워/정격 550W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/45.9A/4핀 IDE x3/SATA x6/6+2핀 PCI-E x2/보조8핀 커넥터/보조4핀 커넥터/FDD 커넥터/Reform 케이블/대기전력 1W/프리볼트/80 PLUS/골드/깊이:160mm/무상 5년
마이크로닉스 ZERO POWER 500W,500,40900,ATX 파워/정격 500W/20핀+4핀/120mm 팬/1개(팬)/+12V 싱글레일/41.5A/4핀 IDE x3/SATA x5/6+2핀 PCI-E x2/보조8핀 커넥터/FDD 커넥터/대기전력 1W/무상 3년
시소닉 PRIME Ultra Platinum SSR-1000PD Full Modular,1000,303000,ATX 파워/1000W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/83A/4핀 IDE x5/SATA x12/6+2핀 PCI-E x8/보조8핀(4+4) 커넥터/FDD 커넥터/수동 팬 조절/Reform 케이블/케이블 연결식/대기전력 1W/플랫케이블/프리볼트/80 PLUS/플레티넘/깊이:170mm/무상 12년
마이크로닉스 Compact SFX 450W 80Plus Bronze,450,71700,M-ATX(SFX) 파워/450W/20핀+4핀/80mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/36A/4핀 IDE x2/SATA x4/6핀 PCI-E x1/6+2핀 PCI-E x1/보조8핀(4+4) 커넥터/FDD 커넥터/대기전력 1W/프리볼트/80 PLUS/브론즈/무상 3년/깊이:100mm
마이크로닉스 ZERO PLUS 600W Active PFC,600,66000,ATX 파워/600W/20핀+4핀/1개(팬)/액티브PFC/+12V 싱글레일/45A/4핀 IDE x3/SATA x5/6+2핀 PCI-E x2/보조8핀(4+4) 커넥터/FDD 커넥터/Reform 케이블/대기전력 1W/깊이:140mm/무상 6년
시소닉 PRIME Ultra Platinum SSR-850PD Full Modular,850,272000,ATX 파워/850W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/70A/4핀 IDE x5/SATA x10/6+2핀 PCI-E x6/보조8핀(4+4) 커넥터/FDD 커넥터/수동 팬 조절/Reform 케이블/케이블 연결식/대기전력 1W/플랫케이블/프리볼트/80 PLUS/플레티넘/깊이:170mm/무상 12년
마이크로닉스 ZERO POWER 400W,400,35000,ATX 파워/정격 400W/20핀+4핀/120mm 팬/1개(팬)/+12V 싱글레일/33.2A/4핀 IDE x3/SATA x5/6+2핀 PCI-E x2/보조8핀 커넥터/FDD 커넥터/대기전력 1W/무상 3년
잘만 ZM600-LEII,600,43500,"ATX 파워/정격 600W/20핀+4핀/120mm 팬/1개(팬)/+12V 다중레일/28A, 28A/4핀 IDE x3/SATA x6/6+2핀 PCI-E x2/보조8핀(4+4) 커넥터/Reform 케이블/대기전력 1W/무상 3년"
Antec HCG 650W 80PLUS GOLD 풀 모듈러,650,127000,ATX 파워/650W/20핀+4핀/120mm 팬/1개(팬)/+12V 싱글레일/54A/4핀 IDE x3/SATA x8/6+2핀 PCI-E x4/보조8핀(4+4) 커넥터/FDD 커넥터/수동 팬 조절/케이블 연결식/대기전력 1W/프리볼트/80 PLUS/골드/깊이:140mm/무상 10년
마이크로닉스 ASTRO GD 750W 80PLUS GOLD 풀모듈러,750,139000,ATX 파워/750W/20핀+4핀/1개(팬)/액티브PFC/+12V 싱글레일/62.5A/4핀 IDE x4/SATA x8/6+2핀 PCI-E x4/보조8핀(4+4) 커넥터/FDD 커넥터/케이블 연결식/대기전력 1W/플랫케이블/프리볼트/80 PLUS/골드/깊이:160mm/무상 7년
마이크로닉스 Performance II PV 600W 80Plus Bronze Surge 4K,600,85200,ATX 파워/정격 600W/20핀+4핀/120mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/50A/4핀 IDE x4/SATA x6/6+2핀 PCI-E x2/보조8핀(4+4) 커넥터/보조8핀 커넥터/보조4핀 커넥터/FDD 커넥터/Reform 케이블/대기전력 1W/프리볼트/80 PLUS/브론즈/무상 6년
마이크로닉스 CASLON 600W After Cooling 87+ FDB,600,72800,TX 파워/정격 600W/20핀+4핀/120mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/45A/4핀 IDE x4/SATA x6/6+2핀 PCI-E x2/보조8핀(4+4) 커넥터/보조4핀 커넥터/FDD 커넥터/Reform 케이블/대기전력 1W/무상 3년
쿨러마스터 V1200 PLATINUM,1200,335000,ATX 파워/정격 1200W/20핀+4핀/135mm 팬/액티브PFC/+12V 싱글레일/100A/4핀 IDE x9/SATA x12/6+2핀 PCI-E x12/보조8핀(4+4) 커넥터/FDD 커넥터/케이블 연결식/프리볼트/80 PLUS/플레티넘
FSP Hydro G 850W,850,152700,ATX 파워/정격 850W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/70.83A/4핀 IDE x6/SATA x12/6+2핀 PCI-E x6/보조8핀(4+4) 커넥터/FDD 커넥터/케이블 연결식/플랫케이블/프리볼트/80 PLUS/골드/깊이:170mm/무상 5년
FSP DAGGER 600W SFX 80PLUS GOLD,600,149000,M-ATX(SFX) 파워/600W/24핀 전용/80mm/1개(팬)/액티브PFC/+12V 싱글레일/50A/4핀 IDE x2/SATA x5/6+2핀 PCI-E x2/보조8핀(4+4) 커넥터/FDD 커넥터/케이블 연결식/플랫케이블/프리볼트/80 PLUS/골드/무상 5년/깊이:110mm
마이크로닉스 Performance II PV 500W 80Plus Bronze Surge 4K,500,64900,ATX 파워/정격 500W/20핀+4핀/120mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/41.7A/4핀 IDE x3/SATA x6/6+2핀 PCI-E x2/보조8핀(4+4) 커넥터/보조8핀 커넥터/보조4핀 커넥터/FDD 커넥터/Reform 케이블/대기전력 1W/프리볼트/80 PLUS/브론즈/무상 6년
SuperFlower SF-850F14MT LEADEX SILVER,850,127500,ATX 파워/정격 850W/20핀+4핀/140mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/70.8A/4핀 IDE x4/SATA x9/6+2핀 PCI-E x4/보조8핀(4+4) 커넥터/케이블 연결식/대기전력 1W/80 PLUS/실버/깊이:165mm/무상 7년
