마이크로닉스 Classic II 500W +12V Single Rail 85+,500,40500,ATX 파워/정격 500W/20핀+4핀/120mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/37.5A/4핀 IDE x3/SATA x6/6+2핀 PCI-E x2/보조8핀 커넥터/보조4핀 커넥터/FDD 커넥터/대기전력 1W/플랫케이블/80 PLUS/스탠다드/깊이:140mm/무상 6년
SuperFlower SF-1000F14MP LEADEX PLATINUM,1000,245800,ATX 파워/정격 1000W/20핀+4핀/140mm/1개(팬)/액티브PFC/+12V 싱글레일/83.3A/4핀 IDE x5/SATA x10/6+2핀 PCI-E x6/보조8핀(4+4) 커넥터/보조8핀 커넥터/FDD 커넥터/Reform 케이블/케이블 연결식/대기전력 1W/플랫케이블/프리볼트/80 PLUS/플레티넘/깊이:200mm/무상 7년
CORSAIR HX1200 80PLUS PLATINUM,1200,350000,ATX 파워/정격 1200W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/100A/4핀 IDE x8/SATA x20/6+2핀 PCI-E x8/보조8핀(4+4) 커넥터/FDD 커넥터/Reform 케이블/케이블 연결식/플랫케이블/프리볼트/80 PLUS/플레티넘/깊이:200mm/무상 10년
Antec HCG 850W 80PLUS GOLD 풀 모듈러,850,165900,ATX 파워/850W/20핀+4핀/120mm 팬/1개(팬)/+12V 싱글레일/70A/4핀 IDE x5/SATA x10/6+2핀 PCI-E x6/보조8핀(4+4) 커넥터/FDD 커넥터/수동 팬 조절/케이블 연결식/대기전력 1W/프리볼트/80 PLUS/골드/깊이:140mm/무상 10년
잘만 WATTGIGA 500W 80PLUS BRONZE 모듈러,500,55900,ATX 파워/500W/20핀+4핀/120mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/38A/4핀 IDE x3/SATA x5/6+2핀 PCI-E x2/보조8핀(4+4) 커넥터/FDD 커넥터/케이블 연결식/대기전력 1W/플랫케이블/프리볼트/80 PLUS/브론즈/깊이:140mm/무상 5년
CORSAIR CX750 NEW 80PLUS BRONZE,750,93000,ATX 파워/정격 750W/20핀+4핀/120mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/62.5A/4핀 IDE x8개/SATA x8/6+2핀 PCI-E x4/보조8핀(4+4) 커넥터/Reform 케이블/프리볼트/80 PLUS/브론즈/깊이:160mm/무상 5년
SuperFlower SF-600P14XE Golden Green HX,600,89500,ATX 파워/정격 600W/20핀+4핀/120mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/49.5A/4핀 IDE x4/SATA x5/6핀 PCI-E x1/6+2핀 PCI-E x1/보조8핀(4+4) 커넥터/대기전력 1W/프리볼트/80 PLUS/골드/깊이:150mm/무상 7년
마이크로닉스 ASTRO GD 650W 80PLUS GOLD 풀모듈러,650,111900,ATX 파워/650W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/54.2A/4핀 IDE x4/SATA x8/6+2핀 PCI-E x4/보조8핀(4+4) 커넥터/FDD 커넥터/케이블 연결식/대기전력 1W/플랫케이블/프리볼트/80 PLUS/골드/깊이:160mm/무상 7년
마이크로닉스 Compact TFX 350W 80Plus EU Standard,350,47690,"TFX 파워/정격 350W/20핀+4핀/80mm 팬/1개(팬)/액티브PFC/+12V 다중레일/14A, 14A/4핀 IDE x2/SATA x4/6핀 PCI-E x2/보조8핀(4+4) 커넥터/FDD 커넥터/대기전력 1W/80 PLUS/스탠다드/무상 3년"
SuperFlower SF-500R12N,500,33300,ATX 파워/정격 500W/20핀+4핀/120mm 팬/1개(팬)/+12V 싱글레일/36A/4핀 IDE x2/SATA x4/6핀 PCI-E x1/6+2핀 PCI-E x1/보조8핀(4+4) 커넥터/대기전력 1W/무상 3년
마이크로닉스 SL-8320 TFX 300W 벌크,300,27800,"TFX 파워/정격 300W/20핀+4핀/80mm 팬/1개(팬)/액티브PFC/+12V 다중레일/8A, 13A/4핀 IDE x2/SATA x3/보조8핀(4+4) 커넥터/FDD 커넥터/대기전력 1W/무상 1년"
잘만 ZM700-LEII,700,47000,"ATX 파워/정격 700W/20핀+4핀/120mm 팬/1개(팬)/+12V 다중레일/30A, 30A/4핀 IDE x3/SATA x6/6+2핀 PCI-E x4/보조8핀(4+4) 커넥터/Reform 케이블/대기전력 1W/무상 3년"
시소닉 PRIME 600 Titanium Fanless SSR-600TL Full Modular,600,300000,ATX 파워/600W/20핀+4핀/무팬(fanless)/액티브PFC/+12V 싱글레일/50A/4핀 IDE x5/SATA x6/6+2핀 PCI-E x4/보조8핀(4+4) 커넥터/FDD 커넥터/Reform 케이블/케이블 연결식/대기전력 1W/플랫케이블/프리볼트/80 PLUS/티타늄/깊이:170mm/무상 12년
CORSAIR AX1600i 80PLUS TITANIUM,1600,670000,ATX 파워/1600W/20핀+4핀/140mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/133.3A/4핀 IDE x9/SATA x16/6+2핀 PCI-E x10/보조8핀(4+4) 커넥터/FDD 커넥터/케이블 연결식/프리볼트/80 PLUS/티타늄/깊이:200mm/무상 10년
시소닉 PRIME 1300 Platinum SSR-1300PD Full Modular,1300,395000,ATX 파워/1320W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/108A/4핀 IDE x5/SATA x12/6+2핀 PCI-E x12/보조8핀(4+4) 커넥터/FDD 커넥터/수동 팬 조절/Reform 케이블/케이블 연결식/대기전력 1W/플랫케이블/프리볼트/80 PLUS/플레티넘/깊이:170mm/무상 12년
잘만 ZM700-TX 80Plus 230V EU,700,57800,"ATX 파워/정격 700W/20핀+4핀/140mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/58A/4핀 IDE x3/SATA x5/6+2핀 PCI-E x4/보조8핀(4+4) 커넥터/FDD 커넥터/대기전력 1W/플랫케이블/80 PLUS/스탠다드/깊이:157mm/무상 3년, 유상 2년"
SuperFlower SF-750F14MG II LEADEX GOLD,750,157000,ATX 파워/정격 750W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/62.4A/4핀 IDE x5/SATA x10/6+2핀 PCI-E x4/보조8핀(4+4) 커넥터/케이블 연결식/대기전력 1W/프리볼트/80 PLUS/골드/깊이:165mm/무상 7년
FSP FSP500-50HPN 85+,500,57500,"ATX 파워/정격 500W/20핀+4핀/120mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/38A/4핀 IDE x5/SATA x6/6+2핀 PCI-E x2/보조8핀(4+4) 커넥터/FDD 커넥터/대기전력 1W/무상 3년, 유상 2년"
마이크로닉스 CASLON 700W After Cooling 87+ FDB,700,86700,ATX 파워/정격 700W/20핀+4핀/120mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/52.5A/4핀 IDE x4/SATA x6/6+2핀 PCI-E x4/보조8핀(4+4) 커넥터/보조4핀 커넥터/FDD 커넥터/Reform 케이블/대기전력 1W/깊이:140mm/무상 3년
마이크로닉스 Performance II PV RGB Sync 700W 80Plus Bronze,700,107300,ATX 파워/700W/20핀+4핀/120mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/58.4A/4핀 IDE x4/SATA x6/6+2핀 PCI-E x2/보조8핀 커넥터/보조4핀 커넥터/FDD 커넥터/ LED 커넥터 /프리볼트/ LED 라이트 /80 PLUS/브론즈/깊이:140mm/무상 6년
잘만 ZM400-LEII,400,32200,"ATX 파워/정격 400W/20핀+4핀/120mm 팬/1개(팬)/+12V 다중레일/17A, 14A/4핀 IDE x3/SATA x4/6핀 PCI-E x2/보조8핀(4+4) 커넥터/Reform 케이블/대기전력 1W/무상 3년"
FSP FSP600-50HPN 85+,600,71000,"ATX 파워/정격 600W/24핀 전용/120mm 팬/1개(팬)/+12V 싱글레일/45A/4핀 IDE x5/SATA x6/6+2핀 PCI-E x2/보조8핀(4+4) 커넥터/FDD 커넥터/Reform 케이블/무상 3년, 유상 2년"
FSP Hydro PTM+ 1200W Water Cooling System,1200,765000,ATX 파워/정격 1200W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/100A/4핀 IDE x4/SATA x12/6+2핀 PCI-E x8/보조8핀(4+4) 커넥터/FDD 커넥터/케이블 연결식/플랫케이블/프리볼트/ LED 라이트 /80 PLUS/플레티넘/깊이:200mm/무상 2년/ RGB LED/수냉 지원
CORSAIR HX850 80PLUS PLATINUM,850,257000,X 파워/정격 850W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/70.8A/4핀 IDE x6/SATA x16/6+2핀 PCI-E x6/보조8핀(4+4) 커넥터/FDD 커넥터/Reform 케이블/케이블 연결식/플랫케이블/프리볼트/80 PLUS/플레티넘/깊이:180mm/무상 10년
CORSAIR SF600 80PLUS GOLD,600,183000,M-ATX(SFX) 파워/정격 600W/20핀+4핀/92mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/50A/4핀 IDE x4/SATA x4/6+2핀 PCI-E x2/보조8핀(4+4) 커넥터/케이블 연결식/플랫케이블/프리볼트/80 PLUS/골드
CORSAIR HX750i 80PLUS PLATINUM,750,259000,ATX 파워/정격 750W/20핀+4핀/140mm/1개(팬)/액티브PFC/+12V 싱글레일/62.5A/4핀 IDE x8/SATA x12/6+2핀 PCI-E x6/보조8핀(4+4) 커넥터/FDD 커넥터/케이블 연결식/프리볼트/80 PLUS/플레티넘/깊이:180mm/무상 7년
마이크로닉스 ASTRO GD 750W 80PLUS GOLD 풀모듈러 화이트,750,164300,ATX 파워/750W/20핀+4핀/1개(팬)/+12V 싱글레일/62.5A/4핀 IDE x4/SATA x8/6+2핀 PCI-E x4/보조8핀(4+4) 커넥터/FDD 커넥터/케이블 연결식/대기전력 1W/프리볼트/80 PLUS/골드/깊이:160mm/무상 7년
마이크로닉스 ASTRO GD 550W 80PLUS GOLD 풀모듈러,550,91900,ATX 파워/550W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/45.9A/4핀 IDE x4/SATA x8/6+2핀 PCI-E x2/보조8핀(4+4) 커넥터/FDD 커넥터/케이블 연결식/대기전력 1W/플랫케이블/프리볼트/80 PLUS/골드/깊이:160mm/무상 7년
SuperFlower SF-1300F14MG LEADEX GOLD (WHITE),1300,289000,ATX 파워/정격 1300W/20핀+4핀/140mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/108.3A/4핀 IDE x5/SATA x10/6+2핀 PCI-E x8/보조8핀(4+4) 커넥터/보조8핀 커넥터/FDD 커넥터/케이블 연결식/대기전력 1W/프리볼트/80 PLUS/골드/깊이:200mm/무상 7년
잘만 ZM500-LEII,500,38100,"ATX 파워/정격 500W/20핀+4핀/120mm 팬/1개(팬)/+12V 다중레일/20A, 20A/4핀 IDE x3/SATA x6/6+2핀 PCI-E x2/보조8핀(4+4) 커넥터/Reform 케이블/대기전력 1W/무상 3년"
마이크로닉스 CASLON BTC 1000W 80Plus Bronze for Mining,1000,115490,ATX 파워/1000W/20핀+4핀/135mm 팬/액티브PFC/+12V 싱글레일/83A/4핀 IDE x2/SATA x2/6+2핀 PCI-E 12개/보조8핀(4+4) 커넥터/대기전력 1W/80 PLUS/브론즈/무상 6개월
잘만 WATTGIGA 600W 80PLUS BRONZE 모듈러,600,65700,ATX 파워/600W/20핀+4핀/120mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/46A/4핀 IDE x3/SATA x5/6+2핀 PCI-E x2/보조8핀(4+4) 커넥터/FDD 커넥터/케이블 연결식/대기전력 1W/플랫케이블/프리볼트/80 PLUS/브론즈/깊이:140mm/무상 5년
마이크로닉스 ASTRO Platinum 850W 풀모듈러,850,244000,ATX 파워/850W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/70.8/4핀 IDE 6개/SATA x8/6+2핀 PCI-E 6개/보조8핀(4+4) 커넥터/FDD 커넥터/케이블 연결식/대기전력 1W/플랫케이블/프리볼트/80 PLUS/플레티넘/깊이:180mm/무상 10년
마이크로닉스 ASTRO GD 750W 80PLUS GOLD,750,139200,ATX 파워/정격 750W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/62.5A 이상/4핀 IDE x4/SATA x6/6+2핀 PCI-E x4/보조8핀 커넥터/보조4핀 커넥터/FDD 커넥터/Reform 케이블/대기전력 1W/프리볼트/80 PLUS/골드/깊이:160mm/무상 5년
CORSAIR CX750 80PLUS BRONZE,750,95000,ATX 파워/정격 750W/20핀+4핀/120mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/62A/4핀 IDE x6/SATA x8/6+2핀 PCI-E x4/보조8핀(4+4) 커넥터/FDD 커넥터/80 PLUS/브론즈
FSP Hydro G WHITE 650W,650,116700,ATX 파워/정격 650W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/54A/4핀 IDE x5/SATA x10/6+2핀 PCI-E x4/보조8핀(4+4) 커넥터/FDD 커넥터/케이블 연결식/플랫케이블/프리볼트/80 PLUS/골드/깊이:170mm/무상 5년
마이크로닉스 CASLON 500W After Cooling 87+ FDB,500,53300,ATX 파워/정격 500W/20핀+4핀/120mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/37.5A/4핀 IDE x3/SATA x6/6+2핀 PCI-E x2/보조8핀(4+4) 커넥터/보조4핀 커넥터/FDD 커넥터/Reform 케이블/대기전력 1W/무상 3년
FSP FSP700-50HPN 85+,700,93000,"ATX 파워/정격 700W/24핀 전용/120mm 팬/1개(팬)/+12V 싱글레일/52A/4핀 IDE x5/SATA x6/6핀 PCI-E x2/6+2핀 PCI-E x2/보조8핀(4+4) 커넥터/FDD 커넥터/깊이:140mm/무상 3년, 유상 2년"
CORSAIR SF450 80PLUS GOLD,450,144000,M-ATX(SFX) 파워/정격 450W/20핀+4핀/92mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/37.5A/4핀 IDE x4/SATA x4/6+2핀 PCI-E x2/보조8핀(4+4) 커넥터/케이블 연결식/플랫케이블/프리볼트/80 PLUS/골드
FSP AURUM PT850W,850,230000,ATX 파워/정격 850W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/70A/4핀 IDE x6/SATA x13/6+2핀 PCI-E x8/보조8핀(4+4) 커넥터/FDD 커넥터/Reform 케이블/케이블 연결식/대기전력 1W/플랫케이블/프리볼트/80 PLUS/플레티넘/깊이:190mm/무상 7년
FSP AURUM PT-550M,550,130000,"ATX 파워/정격 550W/20핀+4핀/120mm 팬/1개(팬)/액티브PFC/+12V 다중레일/18A,18A,18A,18A/4핀 IDE x4/SATA x7/6+2핀 PCI-E x2/보조8핀(4+4) 커넥터/FDD 커넥터/케이블 연결식/플랫케이블/프리볼트/80 PLUS/플레티넘/깊이:160mm/무상 5년"
SuperFlower SF-500P14XE GOLDEN GREEN HX,500,71500,ATX 파워/정격 500W/20핀+4핀/120mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/41.5A/4핀 IDE x3/SATA x4/6핀 PCI-E x1/6+2핀 PCI-E x1/보조8핀(4+4) 커넥터/Reform 케이블/대기전력 1W/프리볼트/80 PLUS/골드/깊이:150mm/무상 7년
마이크로닉스 New Performance 700W 80Plus Bronze 프리볼트,700,93000,ATX 파워/정격 700W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/52.5A/4핀 IDE x4/SATA x6/6+2핀 PCI-E x2/보조8핀 커넥터/보조4핀 커넥터/FDD 커넥터/Reform 케이블/대기전력 1W/프리볼트/80 PLUS/브론즈/깊이:160mm/무상 3년
FSP HYPER 500W,500,52000,ATX 파워/정격 500W/20핀+4핀/120mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/38A/4핀 IDE x2/SATA x8/6+2핀 PCI-E x2/보조8핀(4+4) 커넥터/FDD 커넥터/Reform 케이블/80 PLUS/스탠다드/무상 5년
FSP AURUM PT1000W,1000,255000,ATX 파워/정격 1000W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/83A/4핀 IDE x6/SATA x13/6+2핀 PCI-E x8/보조8핀(4+4) 커넥터/FDD 커넥터/Reform 케이블/케이블 연결식/대기전력 1W/플랫케이블/프리볼트/80 PLUS/플레티넘/깊이:190mm/무상 7년
잘만 WATTGIGA 700W 80PLUS BRONZE 모듈러,700,79400,ATX 파워/700W/20핀+4핀/120mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/54A/4핀 IDE x3/SATA x5/6+2핀 PCI-E x4/보조8핀(4+4) 커넥터/FDD 커넥터/케이블 연결식/대기전력 1W/플랫케이블/프리볼트/80 PLUS/브론즈/깊이:140mm/무상 5년
FSP FSP550-50KPN,550,60400,ATX 파워/정격 550W/20핀+4핀/120mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/44A/4핀 IDE x5/SATA x6/6+2핀 PCI-E x2/보조8핀(4+4) 커넥터/FDD 커넥터/무상 5년
마이크로닉스 New Performance 600W 80Plus Bronze 프리볼트,600,76500,ATX 파워/정격 600W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/45A/4핀 IDE x4/SATA x6/6+2핀 PCI-E x2/보조8핀 커넥터/보조4핀 커넥터/FDD 커넥터/Reform 케이블/대기전력 1W/프리볼트/80 PLUS/브론즈/깊이:160mm/무상 3년
쿨러마스터 MasterWatt 1500W 80PLUS TITANIUM,1500,610000,"ATX 파워/정격 1500W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 다중레일/62.5A, 62.5A/4핀 IDE x12/SATA x20/6+2핀 PCI-E x12/보조8핀(4+4) 커넥터/FDD 커넥터/케이블 연결식/대기전력 1W/플랫케이블/프리볼트/80 PLUS/티타늄/깊이:200mm/무상 7년"
잘만 Wattbit 400W 83+,400,28800,"ATX 파워/정격 400W/20핀+4핀/120mm 팬/1개(팬)/+12V 다중레일/17A, 14A/4핀 IDE x3/SATA x4/6핀 PCI-E x2/보조8핀(4+4) 커넥터/Reform 케이블/대기전력 1W/무상 3년"
쿨러마스터 V1000,1000,248000,ATX 파워/1000W 이상/20핀+4핀/135mm 팬/액티브PFC/+12V 싱글레일/83A/4핀 IDE x4/SATA x9/6+2핀 PCI-E x8/보조8핀(4+4) 커넥터/FDD 커넥터/케이블 연결식/프리볼트/80 PLUS/골드
CORSAIR RM650x 80PLUS GOLD,650,159000,ATX 파워/정격 650W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/54A/4핀 IDE x4/SATA x8/6+2핀 PCI-E x4/보조8핀(4+4) 커넥터/FDD 커넥터/케이블 연결식/플랫케이블/프리볼트/80 PLUS/골드/깊이:160mm/무상 7년
Antec HCP-1300 PLATINUM,1300,456620,"ATX 파워/정격 1300W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 다중레일/50A, 50A, 50A, 50A/4핀 IDE x6/SATA x9/6+2핀 PCI-E x10/보조8핀(4+4) 커넥터/보조8핀 커넥터/FDD 커넥터/케이블 연결식/프리볼트/80 PLUS/플레티넘/깊이:190mm/무상 7년"
마이크로닉스 New Performance 500W 80Plus Bronze 프리볼트,500,60500,ATX 파워/정격 500W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/37.5A/4핀 IDE x3/SATA x6/6+2핀 PCI-E x2/보조8핀 커넥터/보조4핀 커넥터/FDD 커넥터/Reform 케이블/대기전력 1W/프리볼트/80 PLUS/브론즈/깊이:160mm/무상 3년
FSP FSP400-60GHS(85),400,54000,"M-ATX(SFX) 파워/정격 400W/20핀+4핀/80mm 팬/1개(팬)/액티브PFC/+12V 다중레일/17A, 16A/4핀 IDE x3/SATA x4/6핀 PCI-E x1/보조8핀(4+4) 커넥터/대기전력 1W/프리볼트"
Antec HCG-850M LED 모듈러 80PLUS 브론즈,850,201210,"ATX 파워/정격 850W/20핀+4핀/135mm LED 팬/1개(팬)/+12V 다중레일/40A, 40A/4핀 IDE x6/SATA x9/6+2핀 PCI-E x4/보조8핀(4+4) 커넥터/보조8핀 커넥터/FDD 커넥터/케이블 연결식/프리볼트/80 PLUS/브론즈/깊이:170mm/무상 5년"
CORSAIR RM850x 80PLUS GOLD,850,215000,TX 파워/정격 850W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/70.8A/4핀 IDE x4/SATA x6/6+2핀 PCI-E x2/보조8핀(4+4) 커넥터/FDD 커넥터/케이블 연결식/플랫케이블/프리볼트/80 PLUS/골드/깊이:180mm/무상 7년
마이크로닉스 CASLON BTC 700W 87+ for Mining,700,74200,ATX 파워/정격 700W/20핀+4핀/120mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/52.5A/4핀 IDE x1/SATA x3/6핀 PCI-E x3/6+2핀 PCI-E x3/보조8핀(4+4) 커넥터/대기전력 1W/깊이:140mm/무상 6개월
마이크로닉스 ASTRO Platinum 1200W 풀모듈러,1200,314600,ATX 파워/1200W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/100A/4핀 IDE 6개/SATA 14개/6+2핀 PCI-E 8개/보조8핀(4+4) 커넥터/FDD 커넥터/케이블 연결식/대기전력 1W/플랫케이블/프리볼트/80 PLUS/플레티넘/깊이:180mm/무상 10년
CORSAIR HX750 80PLUS PLATINUM,750,217000,ATX 파워/정격 750W/20핀+4핀/135mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/62.5A/4핀 IDE x4/SATA x16/6+2핀 PCI-E x4/보조8핀(4+4) 커넥터/FDD 커넥터/Reform 케이블/케이블 연결식/플랫케이블/프리볼트/80 PLUS/플레티넘/깊이:180mm/무상 10년
SuperFlower SF-2000F14HP LEADEX PLATINUM,2000,530000,ATX 파워/정격 2000W/20핀+4핀/140mm 팬/1개(팬)/액티브PFC/+12V 싱글레일/166.6A/4핀 IDE x6/SATA x16/6핀 PCI-E x5/6+2핀 PCI-E x9/보조8핀(4+4) 커넥터/FDD 커넥터/케이블 연결식/대기전력 1W/플랫케이블/80 PLUS/플레티넘/깊이:225mm/무상 7년
