MSI 지포스 GTX1060 아머 VR OC D5 6GB,9010,120,PCle3.0x16,243300,"지포스 GTX1060/16nm/1506 MHz,부스트 1708MHz/1152개/PCIe3.0x16/GDDR5(DDR5)/8000MHz/3GB/192-bit/DVI/HDMI/DP/최대 모니터 4개/최대 120W/정격파워 400W 이상/전원부: 4페이즈/2개 팬/252mm"
GIGABYTE 지포스 RTX 2080 Ti UDV D6 11GB 윈드포스,17360,260,PCle3.0x16,1655350,"지포스 RTX 2080 Ti/12nm/1620MHz,부스트 1635MHz/4352개/PCIe3.0x16/GDDR6(DDR6)/14000MHz/11GB/352-bit/HDMI/DP/USB Type-C/최대 모니터 4개/정격파워 650W/3개 팬/281mm/백플레이트/RGB FUSION"
GIGABYTE 지포스 RTX 2070 Gaming OC D6 8GB,13771,215,PCle3.0x16,790400,"지포스 RTX 2070/12nm/1725 MHz,부스트 1740MHz/2304개/PCIe3.0x16/GDDR6(DDR6)/14000MHz/8GB/256-bit/HDMI/DP/USB Type-C/최대 모니터 4개/정격파워 550W/전원부: 8+2페이즈/3개 팬/281mm/백플레이트/LED 라이트/RGB FUSION"
GIGABYTE 지포스 GTX1050 Ti UD2 D5 4GB Nano LP,5950,75,PCle3.0x16,199000,"지포스 GTX1050 Ti/14nm/1303 MHz,부스트 1417MHz/768개/PCIe3.0x16/GDDR5(DDR5)/7008MHz/4GB/128-bit/DVI/HDMI/DP/최대 모니터 4개/정격파워 300W 이상/전원부: 4페이즈/1개 팬/167mm"
MSI 지포스 RTX 2080 Ti 벤투스 D6 11GB",17360,250,PCle3.0x16,1450000,"지포스 RTX 2080 Ti/12nm/1350 MHz,부스트 1545MHz/4352개/PCIe3.0x16/GDDR6(DDR6)/7000MHz/11GB/352-bit/HDMI/DP/USB Type-C/최대 모니터 4개/최대 250W/정격파워 650W/전원부: 16페이즈/2개 팬/268mm/백플레이트"
갤럭시 GALAX 지포스 GTX1050 OC D5 2GB",4612,75,PCle3.0x16,139600,"지포스 GTX1050/14nm/1366 MHz,부스트 1468MHz/640개/PCIe3.0x16/GDDR5(DDR5)/7008MHz/2GB/128-bit/DVI/HDMI/DP/최대 모니터 3개/최대 75W/정격파워 300W 이상/전원부: 3페이즈/1개 팬/196mm"
ZOTAC 지포스 GTX1070 MINi D5 8GB,11209,150,PCle3.0x16,470500,"지포스 GTX1070/16nm/1518 MHz,부스트 1708MHz/1920개/PCIe3.0x16/GDDR5(DDR5)/8000MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 4개/최대 150W/정격파워 500W 이상/전원부: 5페이즈/2개 팬/210mm"
갤럭시 GALAX 지포스 RTX 2080 WHITE LABEL OC D6 8GB,15496,225,PCle3.0x16,1009000,"지포스 RTX 2080/12nm/1515 MHz,부스트 1800MHz/2944개/PCIe3.0x16/GDDR6(DDR6)/14000MHz/8GB/256-bit/HDMI/DP/USB Type-C/최대 모니터 4개/최대 225W/정격파워 650W/전원부: 10페이즈/2개 팬/268mm/백플레이트/LED 라이트"
갤럭시 GALAX 지포스 GTX1050 OC D5 2GB LP,4612,75,PCle3.0x16,143700,"지포스 GTX1050/14nm/1366 MHz,부스트 1468MHz/640개/PCIe3.0x16/GDDR5(DDR5)/7008MHz/2GB/128-bit/DVI/HDMI/DP/최대 75W/정격파워 300W 이상/전원부: 3페이즈/2개 팬/166mm"
GIGABYTE 지포스 GTX1050 Ti UDV D5 4GB 윈드포스,5950,75,PCle3.0x16,224200,"지포스 GTX1050 Ti/14nm/1328 MHz,부스트 1442MHz/768개/PCIe3.0x16/GDDR5(DDR5)/7008MHz/4GB/128-bit/DVI/HDMI/DP/최대 모니터 4개/정격파워 300W 이상/전원부: 5페이즈/2개 팬/229mm"
GIGABYTE 지포스 GTX1080 Ti Gaming D5X 11GB,14102,270,PCle3.0x16,1396990,"지포스 GTX1080 Ti/16nm/1518 MHz,부스트 1632MHz/3584개/PCIe3.0x16/GDDR5X(DDR5X)/11010MHz/11GB/352-bit/DVI/HDMI/DP/최대 모니터 4개/정격파워 600W 이상/전원부: 10페이즈/3개 팬/280mm/LED 라이트/RGB FUSION"
GIGABYTE 지포스 GTX1050 UD2 D5 2GB 미니미",4612,75,PCle3.0x16,136900,"지포스 GTX1050/14nm/1354 MHz,부스트 1455MHz/640개/PCIe3.0x16/GDDR5(DDR5)/7008MHz/2GB/128-bit/DVI/HDMI/DP/최대 모니터 3개/정격파워 300W 이상/전원부: 4페이즈/1개 팬/172mm"
갤럭시 GALAX 지포스 RTX 2080 Ti 개간지 OC D6 11GB BLACK Edition,17360,260,PCle3.0x16,1556900,지포스 RTX 2080 Ti/12nm/부스트 1635MHz/4352개/PCIe3.0x16/GDDR6(DDR6)/14000MHz/11GB/352-bit/HDMI/DP/USB Type-C/최대 모니터 4개/최대 260W/정격파워 650W 이상/전원부: 13+3페이즈/3개 팬/308mm/백플레이트/LED 라이트
ZOTAC GAMING AMP 지포스 RTX 2080 D6 8GB,15496,225,PCle3.0x16,110600,지포스 RTX 2080/12nm/부스트 1830MHz/2944개/PCIe3.0x16/GDDR6(DDR6)/8GB/256-bit/HDMI/DP/USB Type-C/최대 모니터 4개/최대 225W/정격파워 650W/3개 팬/308mm
MSI 지포스 RTX 2070 아머 OC D6 8GB,13771,185,PCle3.0x16,713000,"지포스 RTX 2070/12nm/1410 MHz,부스트 1740MHz/2304개/PCIe3.0x16/GDDR6(DDR6)/8GB/256-bit/HDMI/DP/USB Type-C/최대 모니터 4개/최대 185W/정격파워 550W 이상/2개 팬/309mm/백플레이트/LED 라이트/MYSTIC LIGHT"
갤럭시 GALAX 지포스 RTX 2070 BLACK LABEL EXOC D6 8GB,13771,215,PCle3.0x16,734800,"지포스 RTX 2070/12nm/1515 MHz,부스트 1815MHz/2304개/PCIe3.0x16/GDDR6(DDR6)/14000MHz/8GB/256-bit/HDMI/DP/USB Type-C/최대 모니터 4개/최대 215W/정격파워 550W 이상/전원부: 8페이즈/2개 팬/285mm/백플레이트/LED 라이트"
이엠텍 XENON 지포스 GTX1070 Ti JETSTREAM D5 8GB,12164,180,PCle3.0x16,752920,"지포스 GTX1070 Ti/1607 MHz,부스트 1683MHz/2432개/PCIe3.0x16/GDDR5(DDR5)/8000MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 4개/최대 180W/정격파워 500W 이상/전원부: 9페이즈/2개 팬/285mm/백플레이트/LED 라이트/RGB LIGHTING"
GIGABYTE 지포스 GTX1060 UDV D5 3GB 윈드포스,8931,147,PCle3.0x16,256900,"지포스 GTX1060/16nm/1556 MHz,부스트 1771MHz/1152개/PCIe3.0x16/GDDR5(DDR5)/8008MHz/3GB/192-bit/DVI/HDMI/DP/최대 모니터 4개/최대 147W/정격파워 400W 이상/전원부: 5페이즈/2개 팬/223mm"
이엠텍 HV 지포스 GTX1060 WHITE MONSTER OC D5 6GB,9011,120,PCle3.0x16,367700,"지포스 GTX1060/16nm/1620 MHz, 부스트 1848MHz/1280개/PCIe3.0x16/GDDR5(DDR5)/8000MHz/6GB/192-bit/DVI/HDMI/DP/최대 모니터 4개/최대 120W/정격파워 400W 이상/전원부: 4페이즈/2개 팬/248mm/백플레이트/LED 라이트"
갤럭시 GALAX 지포스 GTX1060 개간지 EXOC D5 6GB,9011,120,PCle3.0x16,359200,"지포스 GTX1060/16nm/1620 MHz,부스트 1847MHz/1280개/PCIe3.0x16/GDDR5(DDR5)/8008MHz/6GB/192-bit/DVI/HDMI/DP/최대 모니터 4개/최대 120W/정격파워 400W 이상/전원부: 5페이즈/2개 팬/237mm"
ZOTAC AMP 지포스 GTX1070 Ti D5 8GB,12164,180,PCle3.0x16,570000,"지포스 GTX1070 Ti/16nm/1607 MHz,부스트 1683MHz/2432개/PCIe3.0x16/GDDR5(DDR5)/8008MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 4개/최대 180W/정격파워 500W 이상/전원부: 11페이즈/2개 팬/300mm/백플레이트/LED 라이트/SPECTRA"
MSI 지포스 RTX 2080 시호크 X D6 8GB,15496,245,PCle3.0x16,1167500,"지포스 RTX 2080/12nm/1515 MHz,부스트 1860MHz/2944개/PCIe3.0x16/GDDR6(DDR6)/7000MHz/8GB/256-bit/HDMI/DP/USB Type-C/최대 모니터 4개/최대 245W/정격파워 650W/전원부: 10페이즈/1개 팬/268mm/백플레이트/수냉 장착 지원/LED 라이트"
MSI 지포스 GTX1080 아머 OC D5X 8GB,12328,180,PCle3.0x16,895480,"지포스 GTX1080/16nm/1657 MHz,부스트 1797MHz/2560개/PCIe3.0x16/GDDR5X(DDR5X)/10010MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 4개/최대 180W/정격파워 500W 이상/전원부: 10페이즈/2개 팬/279mm"
ZOTAC 지포스 GTX1050 MINi D5 2GB,4612,75,PCle3.0x16,132900,"지포스 GTX1050/14nm/1354 MHz,부스트 1455MHz/640개/PCIe3.0x16/GDDR5(DDR5)/7000MHz/2GB/128-bit/DVI/HDMI/DP/최대 모니터 3개/최대 75W/정격파워 300W 이상/전원부: 4페이즈/1개 팬/144.78mm"
GIGABYTE 지포스 GTX1070 G1.Gaming D5 8GB,11209,150,PCle3.0x16,542900,"지포스 GTX1070/16nm/1594 MHz,부스트 1784MHz/1920개/PCIe3.0x16/GDDR5(DDR5)/8008MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 4개/정격파워 500W 이상/전원부: 8페이즈/3개 팬/286mm/LED 라이트/RGB FUSION"
MSI 지포스 GTX1060 OC D5 6GB 윈드스톰,9011,120,PCle3.0x16,309700,"지포스 GTX1060/16nm/1544 MHz, 부스트 1759MHz/1280개/PCIe3.0x16/GDDR5(DDR5)/8008MHz/6GB/192-bit/DVI/HDMI/DP/최대 120W/정격파워 400W 이상/2개 팬/247mm"
ZOTAC 지포스 GTX1050 Ti MINi D5 4GB,5950,75,PCle3.0x16,164400,"지포스 GTX1050 Ti/14nm/1303 MHz,부스트 1417MHz/768개/PCIe3.0x16/GDDR5(DDR5)/7000MHz/4GB/128-bit/DVI/HDMI/DP/최대 모니터 3개/최대 75W/정격파워 300W 이상/전원부: 4페이즈/1개 팬/144.78mm"
GIGABYTE AORUS Xtreme 지포스 RTX 2070 D6 8GB,13771,120,PCle3.0x16,241100,"지포스 GTX1060/16nm/1544 MHz,부스트 1759MHz/1152개/PCIe3.0x16/GDDR5(DDR5)/8008MHz/3GB/192-bit/DVI/HDMI/DP/최대 모니터 4개/최대 120W/정격파워 400W 이상/전원부: 5페이즈/2개 팬/268mm"
이엠텍 XENON 지포스 GTX1060 Super JETSTREAM D5 6GB,9011,120,PCle3.0x16,408310,"지포스 GTX1060/16nm/1620 MHz,부스트 1848MHz/1280개/PCIe3.0x16/GDDR5(DDR5)/8000MHz/6GB/192-bit/DVI/HDMI/DP/최대 모니터 4개/최대 120W/정격파워 400W 이상/전원부: 4페이즈/2개 팬/250mm/백플레이트/LED 라이트/RGB LIGHTING"
GIGABYTE 지포스 RTX 2070 UDV WF3 D6 8GB,13771,215,PCle3.0x16,692800,지포스 RTX 2070/12nm/1620MHz/2304개/PCIe3.0x16/GDDR6(DDR6)/14000MHz/8GB/256-bit/HDMI/DP/USB Type-C/최대 모니터 4개/정격파워 550W/전원부: 8+2페이즈/3개 팬/281mm/백플레이트/LED 라이트/RGB FUSION
이엠텍 XENON 지포스 GTX1050 Ti STORM X Dual OC D5 4GB,5950,75,PCle3.0x16,191900,"지포스 GTX1050 Ti/14nm/1366 MHz,부스트 1480MHz/768개/PCIe3.0x16/GDDR5(DDR5)/7000MHz/4GB/128-bit/DVI/HDMI/DP/최대 모니터 3개/최대 75W/정격파워 300W 이상/전원부: 4페이즈/2개 팬/220mm"
이엠텍 XENON 지포스 GTX1080 Ti Super JETSTREAM D5X 11GB,14102,250,PCle3.0x16,1290000,"지포스 GTX1080 Ti/16nm/1556 MHz,부스트 1670MHz/3584개/PCIe3.0x16/GDDR5X(DDR5X)/11000MHz/11GB/352-bit/DVI/HDMI/DP/최대 모니터 4개/최대 250W/정격파워 600W 이상/전원부: 14페이즈/2개 팬/285mm/백플레이트/LED 라이트/RGB LIGHTING"
MSI 지포스 RTX 2080 에어로 D6 8GB,15496,215,PCle3.0x16,967100,"지포스 RTX 2080/12nm/1515 MHz,부스트 1710MHz/2944개/PCIe3.0x16/GDDR6(DDR6)/7000MHz/8GB/256-bit/HDMI/DP/USB Type-C/최대 모니터 4개/최대 215W/정격파워 650W/전원부: 10페이즈/1개 팬/268mm/백플레이트"
MSI 지포스 RTX 2080 벤투스 OC D6 8GB,15496,225,PCle3.0x16,1006000,"지포스 RTX 2080/12nm/1515 MHz,부스트 1800MHz/2944개/PCIe3.0x16/GDDR6(DDR6)/7000MHz/8GB/256-bit/HDMI/DP/USB Type-C/최대 모니터 4개/최대 225W/정격파워 650W/전원부: 11페이즈/2개 팬/268mm/백플레이트"
MSI 지포스 GTX1050 Ti OC D5 4GB 스톰,5950,75,PCle3.0x16,170400,"지포스 GTX1050 Ti/14nm/1341 MHz,부스트 1455MHz/768개/PCIe3.0x16/GDDR5(DDR5)/7008MHz/4GB/128-bit/DVI/HDMI/DP/최대 모니터 3개/최대 75W/정격파워 300W 이상/1개 팬/177mm"
갤럭시 GALAX 지포스 RTX 2080 BLACK LABEL D6 8GB,15496,225,PCle3.0x16,999200,"지포스 RTX 2080/12nm/1515 MHz,부쇼트 1710MHz/2944개/PCIe3.0x16/GDDR6(DDR6)/14000MHz/8GB/256-bit/HDMI/DP/USB Type-C/최대 모니터 4개/최대 225W/정격파워 650W/전원부: 10페이즈/2개 팬/268mm/백플레이트/LED 라이트"
GIGABYTE 지포스 RTX 2080 UDV D6 8GB 윈드포스,15496,225,PCle3.0x16,1057300,"지포스 RTX 2080/12nm/1785 MHz,1800MHz/2944개/PCIe3.0x16/GDDR6(DDR6)/14000MHz/8GB/256-bit/HDMI/DP/USB Type-C/최대 모니터 4개/정격파워 650W/전원부: 8+2페이즈/3개 팬/281mm/백플레이트/LED 라이트/RGB FUSION"
ZOTAC GAMING 지포스 RTX 2080 D6 8GB TWIN,15496,215,PCle3.0x16,1015900,지포스 RTX 2080/12nm/부스트 1770MHz/2944개/PCIe3.0x16/GDDR6(DDR6)/8GB/256-bit/HDMI/DP/USB Type-C/최대 모니터 4개/최대 215W/정격파워 650W/2개 팬/308mm/백플레이트
GIGABYTE 지포스 GTX1070 UDV D5 8GB 윈드포스,11209,170,PCle3.0x16,517800,"지포스 GTX1070/16nm/1556 MHz,부스트 1746MHz/1920개/PCIe3.0x16/GDDR5(DDR5)/8008MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 4개/정격파워 500W 이상/전원부: 8페이즈/2개 팬(90nm)/295mm"
이엠텍 XENON 지포스 GTX1070 JETSTREAM D5 8GB,11209,170,PCle3.0x16,537900,"지포스 GTX1070/16nm/1506 MHz,부스트 1683MHz/1920개/PCIe3.0x16/GDDR5(DDR5)/8000MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 4개/최대 170W/정격파워 500W 이상/전원부: 9페이즈/2개 팬/285mm/백플레이트/LED 라이트/RGB LIGHTING"
ZOTAC AMP 지포스 GTX1080 AIR D5X 8GB,12328,180,PCle3.0x16,748410,"지포스 GTX1080/16nm/1620 MHz,부스트 1759MHz/2560개/PCIe3.0x16/GDDR5X(DDR5X)/10000MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 4개/최대 180W/정격파워 500W 이상/전원부: 6페이즈/2개 팬/211mm/백플레이트/LED 라이트/SPECTRA"
이엠텍 XENON 지포스 GTX1060 JETSTREAM D5 6GB,9011,120,PCle3.0x16,352300,"지포스 GTX1060/16nm/1506 MHz,부스트 1708MHz/1280개/PCIe3.0x16/GDDR5(DDR5)/8000MHz/6GB/192-bit/DVI/HDMI/DP/최대 모니터 4개/최대 120W/정격파워 400W 이상/전원부: 4페이즈/2개 팬/250mm/백플레이트/LED 라이트/RGB LIGHTING"
갤럭시 BOY 지포스 GTX1060 OC D5 6GB,9011,120,PCle3.0x16,316500,"지포스 GTX1060/16nm/1518 MHz,부스트 1733MHz/1280개/PCIe3.0x16/GDDR5(DDR5)/8008MHz/6GB/192-bit/DVI/HDMI/DP/최대 모니터 3개/최대 120W/정격파워 400W 이상/전원부: 5페이즈/2개 팬/245mm"
갤럭시 GALAX 지포스 GTX1070 개간지 EXOC D5 8GB,11209,150,PCle3.0x16,534700,"지포스 GTX1070/16nm/1594 MHz,부스트 1784MHz/1920개/PCIe3.0x16/GDDR5(DDR5)/8008MHz/8GB/256-bit/DVI/HDMI/DP/최대 150W/정격파워 500W 이상/전원부: 7페이즈/2개 팬/296mm/LED 라이트"
GIGABYTE 지포스 RTX 2070 Gaming OC D6 8GB 화이트,13771,215,PCle3.0x16,792800,"지포스 RTX 2070/12nm/1725 MHz,부스트 1740MHz/2304개/PCIe3.0x16/GDDR6(DDR6)/14000MHz/8GB/256-bit/HDMI/DP/USB Type-C/최대 모니터 4개/정격파워 550W/전원부: 8+2페이즈/3개 팬/281mm/백플레이트/LED 라이트/RGB FUSION"
GIGABYTE 라데온 RX 580 Gaming D5 8GB,8433,185,PCle3.0x16,313800,"라데온 RX 580/14nm/1340 MHz,부스트 1355MHz/2304개/PCIe3.0x16/GDDR5(DDR5)/8000MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 5개/정격파워 500W 이상/전원부: 8페이즈/2개 팬/232mm/백플레이트/LED 라이트/RGB FUSION"
GIGABYTE AORUS 지포스 RTX 2080 D6 8GB,15496,256,PCle3.0x16,1160900,지포스 RTX 2080/12nm/부스트 1845MHz/2944개/PCIe3.0x16/GDDR6(DDR6)/14000MHz/8GB/256-bit/HDMI/DP/USB Type-C/최대 모니터 4개/정격파워 650W 이상/전원부: 12+2페이즈/3개 팬/290mm/백플레이트/LED 라이트/RGB FUSION
갤럭시 GALAX 지포스 RTX 2080 BLACK LABEL EXOC D6 8GB,15496,245,PCle3.0x16,1021300,"지포스 RTX 2080/12nm/1515 MHz,부스트 1845MHz/2944개/PCIe3.0x16/GDDR6(DDR6)/14000MHz/8GB/256-bit/HDMI/DP/USB Type-C/최대 모니터 4개/최대 245W/정격파워 650W 이상/전원부: 10페이즈/2개 팬/285mm/백플레이트/LED 라이트"
이엠텍 HV 지포스 GTX1050 MINI MONSTER D5 2GB,4612,75,PCle3.0x16,131700,"지포스 GTX1050/14nm/1354 MHz, 부스트 1455MHz/640개/GDDR5(DDR5)/7000MHz/2GB/128-bit/DVI/HDMI/DP/최대 모니터 3개/최대 75W/정격파워 300W 이상/전원부: 3페이즈/1개 팬/166mm"
GIGABYTE 지포스 GTX1070 AORUS Gaming Box,11209,193,PCle3.0x16,715000,"외장그래픽/지포스 GTX1070/16nm/1531 MHz,부스트 1721MHz/1920개/PCIe3.0x16/GDDR5(DDR5)/8008MHz/8GB/256-bit/DVI/DP/썬더볼트3/USB 3.0/최대 모니터 4개/최대 193W/전원부: 6페이즈/1개 팬"
GIGABYTE AORUS 지포스 RTX 2070 D6 8GB,13771,215,PCle3.0x16,865800,지포스 RTX 2070/12nm/부스트 1770MHz/2304개/PCIe3.0x16/GDDR6(DDR6)/14000MHz/8GB/256-bit/HDMI/DP/USB Type-C/최대 모니터 4개/정격파워 550W/전원부: 10+2페이즈/3개 팬/290mm/백플레이트/LED 라이트/RGB FUSION
이엠텍 XENON 지포스 GTX1080 Super JETSTREAM D5X 8GB,12328,180,PCle3.0x16,956960,"지포스 GTX1080/16nm/1708 MHz,부스트 1847MHz/2560개/PCIe3.0x16/GDDR5X(DDR5X)/10000MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 4개/최대 180W/정격파워 500W 이상/전원부: 10페이즈/2개 팬/285mm/백플레이트/LED 라이트/RGB LIGHTING"
GIGABYTE 지포스 GTX1060 G1.Gaming D5 6GB,9011,150,PCle3.0x16,371900,"지포스 GTX1060/16nm/1594 MHz,부스트 1809MHz/1280개/PCIe3.0x16/GDDR5(DDR5)/8008MHz/6GB/192-bit/DVI/HDMI/DP/최대 모니터 4개/최대 150W/정격파워 400W 이상/전원부: 7페이즈/2개 팬/278mm"
갤럭시 GALAX 지포스 GTX1060 개간지 EXOC D5 3GB,8931,120,PCle3.0x16,273500,"지포스 GTX1060/16nm/1556 MHz,부스트 1771MHz/1152개/PCIe3.0x16/GDDR5(DDR5)/8008MHz/3GB/192-bit/DVI/HDMI/DP/최대 모니터 4개/최대 120W/정격파워 400W 이상/전원부: 5페이즈/2개 팬/237mm"
GIGABYTE 라데온 RX Vega 64 Gaming HBM2 8GB,11875,300,PCle3.0x16,814000,"라데온 RX Vega 64/14nm/1276 MHz,부스트 1560MHz/4096개/PCIe3.0x16/HBM(2세대)/8GB/2048-bit/HDMI/DP/최대 모니터 6개/정격파워 750W 이상/전원부: 13페이즈/2개 팬/274mm/백플레이트"
이엠텍 HV 지포스 RTX 2080 BLACK MONSTER OC D6 8GB,15496,300,PCle3.0x16,1107000,지포스 RTX 2080/12nm/2944개/PCIe3.0x16/GDDR6(DDR6)/8GB/256-bit
갤럭시 BOY 지포스 GTX1070 Ti OC D5 8GB,12164,180,PCle3.0x16,596200,"지포스 GTX1070 Ti/16nm/1607 MHz, 부스트 1683MHz/2432개/PCIe3.0x16/GDDR5(DDR5)/8008MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 4개/최대 180W/정격파워 500W 이상/전원부: 7페이즈/2개 팬/296mm/백플레이트/LED 라이트"
