MSI 지포스 GTX1060 아머 VR OC D5 6GB,9010,120,PCle3.0x16,243300,"지포스 GTX1060/16nm/1506 MHz,부스트 1708MHz/1152개/PCIe3.0x16/GDDR5(DDR5)/8000MHz/3GB/192-bit/DVI/HDMI/DP/최대 모니터 4개/최대 120W/정격파워 400W 이상/전원부: 4페이즈/2개 팬/252mm"
ZOTAC AMP BOX Mini 지포스 GTX1070 Ti AIR D5 8GB,12164,180,PCle3.0x16,924240,"외장그래픽/지포스 GTX1070 Ti/16nm/1607 MHz,부스트 1683MHz/2432개/PCIe3.0x16/GDDR5(DDR5)/8GB/256-bit/DVI/DP/썬더볼트3/USB 3.0/최대 모니터 4개/최대 180W/전원부: 7페이즈/2개 팬/211mm/백플레이트/LED 라이트/SPECTRA"
MSI 지포스 GTX1060 아머 OC D5 3GB,8931,120,PCle3.0x16,259400,"지포스 GTX1060/16nm/1544 MHz,부스트 1759MHz/1152개/PCIe3.0x16/GDDR5(DDR5)/8008MHz/3GB/192-bit/DVI/HDMI/DP/최대 모니터 4개/최대 120W/정격파워 400W 이상/2개 팬/275mm"
GIGABYTE 지포스 GTX1050 Ti UD2 D5 4GB 미니미,5950,75,PCle3.0x16,199400,"지포스 GTX1050 Ti/14nm/1290 MHz,부스트 1392MHz/768개/PCIe3.0x16/GDDR5(DDR5)/7008MHz/4GB/128-bit/DVI/HDMI/DP/최대 모니터 3개/정격파워 300W 이상/전원부: 4페이즈/1개 팬/172mm"
갤럭시 BOY 지포스 GTX1050 Ti OC D5 4GB,5950,75,PCle3.0x16,172700,"지포스 GTX1050 Ti/14nm/1303 MHz, 부스트 1417MHz/768개/PCIe3.0x16/GDDR5(DDR5)/7008MHz/4GB/128-bit/DVI/HDMI/DP/최대 모니터 3개/최대 75W/정격파워 300W 이상/전원부: 3페이즈/1개 팬/181mm"
갤럭시 BOY 지포스 GTX1050 OC D5 2GB,4612,75,PCle3.0x16,142500,"지포스 GTX1050/14nm/1366 MHz, 부스트 1468MHz/640개/PCIe3.0x16/GDDR5(DDR5)/7008MHz/2GB/128-bit/DVI/HDMI/DP/최대 모니터 3개/최대 75W/정격파워 300W 이상/전원부: 3페이즈/1개 팬/181mm"
MSI 지포스 GTX1080 게이밍 X D5X 8GB 트윈프로져6,12328,180,PCle3.0x16,936130,"지포스 GTX1080/16nm/1708 MHz,부스트 1847MHz/2560개/PCIe3.0x16/GDDR5X(DDR5X)/10108MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 4개/최대 180W/정격파워 500W 이상/전원부: 10페이즈/2개 팬/279mm/백플레이트/LED 라이트/MYSTIC LIGHT"
갤럭시 BOY 지포스 RTX 2080 EXOC D6 8GB,15496,245,PCle3.0x16,1044320,"지포스 RTX 2080/12nm/1515MHz,부스트 1845MHz/2944개/PCIe3.0x16/GDDR6(DDR6)/14000MHz/8GB/256-bit/HDMI/DP/USB Type-C/최대 모니터 4개/최대 245W/정격파워 650W 이상/전원부: 10페이즈/2개 팬/285mm/백플레이트/LED 라이트"
GIGABYTE 지포스 RTX 2080 UDV WF3 D6 8GB,15496,300,PCle3.0x16,1031500,지포스 RTX 2080/12nm/부스트 1710MHz/2944개/PCIe3.0x16/GDDR6(DDR6)/14000MHz/8GB/256-bit/HDMI/DP/USB Type-C/최대 모니터 4개/정격파워 650W 이상/전원부: 8+2페이즈/3개 팬/281mm/백플레이트/LED 라이트/RGB FUSION
이엠텍 XENON 지포스 GTX1080 JETSTREAM D5X 8GB,12328,180,PCle3.0x16,941500,"지포스 GTX1080/16nm/1607 MHz,부스트 1733MHz/2560개/PCIe3.0x16/GDDR5X(DDR5X)/10000MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 4개/최대 180W/정격파워 500W 이상/전원부: 10페이즈/2개 팬/285mm/백플레이트/LED 라이트/RGB LIGHTING"
GIGABYTE 라데온 RX 550 UD2 D5 2GB 미니미,3442,60,PCle3.0x16,1126300,"라데온 RX 550/14nm/1183 MHz,부스트 1195MHz/512개/PCIe3.0x8/GDDR5(DDR5)/7000MHz/2GB/128-bit/DVI/HDMI/DP/최대 모니터 3개/정격파워 400W 이상/전원부: 4페이즈/1개 팬/170mm"
이엠텍 HV 지포스 GTX1050 Ti OC D5 4GB,5950,75,PCle3.0x16,178800,"지포스 GTX1050 Ti/14nm/1303 MHz,부스트 1417MHz/768개/PCIe3.0x16/GDDR5(DDR5)/7008MHz/4GB/128-bit/DVI/HDMI/DP/최대 모니터 3개/최대 75W/정격파워 300W 이상/전원부: 3페이즈/1개 팬/181mm"
갤럭시 GALAX 지포스 GTX1070 Ti EXOC D5 8GB G天命,12164,180,PCle3.0x16,751990,"지포스 GTX1070 Ti/16nm/1607 MHz,부스트 1683MHz/2432개/PCIe3.0x16/GDDR5(DDR5)/8008MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 4개/최대 180W/정격파워 500W 이상/전원부: 7페이즈/2개 팬/296mm/백플레이트/LED 라이트"
ZOTAC 지포스 GTX660 D5 2GB DUAL SILENCER,4127,140,PCle3.0x16,48700,"지포스 GTX660/28nm/993MHz,부스트 1059MHz/960개/PCIe3.0x16/GDDR5(DDR5)/6008MHz/2GB/192-bit/DVI/HDMI/DP/최대 140W/정격파워 450W 이상/2개 팬/192mm"
GIGABYTE 지포스 GTX1050 UD2 D5 3GB 미니미,4612,75,PCle3.0x16,157900,"지포스 GTX1050/14nm/1392 MHz, 부스트 1518MHz/768개/PCIe3.0x16/GDDR5(DDR5)/7008MHz/3GB/96-bit/DVI/HDMI/DP/최대 모니터 3개/정격파워 300W 이상/전원부: 4페이즈/1개 팬/172mm"
GIGABYTE 라데온 RX 580 AORUS D5 4GB,8433,185,PCle3.0x16,313200,"라데온 RX 580/14nm/1365 MHz,부스트 1380MHz/2304개/PCIe3.0x16/GDDR5(DDR5)/7000MHz/4GB/256-bit/DVI/HDMI/DP/최대 모니터 5개/정격파워 500W 이상/전원부: 8페이즈/2개 팬/232mm/백플레이트/LED 라이트/RGB FUSION"
ZOTAC 지포스 GTX1050 Ti DUALSILENCER OC D5 4GB,5950,75,PCle3.0x16,191670,"지포스 GTX1050 Ti/14nm/1392 MHz,부스트 1506MHz/768개/PCIe3.0x16/GDDR5(DDR5)/7000MHz/4GB/128-bit/DVI/HDMI/DP/최대 모니터 3개/최대 75W/정격파워 300W 이상/2개 팬/174mm/2018년 2월 6일 쿨러 구조 변경"
갤럭시 GALAX 지포스 GTX1070 EXOC D5 8GB G美,11209,150,PCle3.0x16,528300,"지포스 GTX1070/16nm/1518 MHz,부스트 1708MHz/1920개/PCIe3.0x16/GDDR5(DDR5)/8008MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 4개/최대 150W/정격파워 500W 이상/전원부: 7페이즈/2개 팬/282mm/LED 라이트"
GIGABYTE 지포스 GTX1070 Ti AORUS D5 8G,12164,180,PCle3.0x16,796910,"지포스 GTX1070 Ti/16nm/1607 MHz,부스트 1683MHz/2432개/PCIe3.0x16/GDDR5(DDR5)/8008MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 4개/정격파워 500W 이상/전원부: 8페이즈/3개 팬/280mm/백플레이트/LED 라이트/RGB FUSION"
ZOTAC 지포스 GTX1080 Ti D5X 11GB BLOWER,14102,250,PCle3.0x16,1113600,"지포스 GTX1080 Ti/16nm/1480 MHz,부스트 1582MHz/3584개/PCIe3.0x16/GDDR5X(DDR5X)/11000MHz/11GB/352-bit/HDMI/DP/최대 모니터 4개/최대 250W/정격파워 600W 이상/전원부: 9페이즈/1개 팬/266.7mm"
GIGABYTE 지포스 GTX1060 G1.Gaming D5 3GB,8931,120,PCle3.0x16,331140,"지포스 GTX1060/16nm/1594 MHz,부스트 1809MHz/1152개/PCIe3.0x16/GDDR5(DDR5)/8008MHz/3GB/192-bit/DVI/HDMI/DP/최대 모니터 4개/정격파워 400W 이상/전원부: 7페이즈/2개 팬/278mm"
MSI 지포스 GTX Titan Z D5 12GB,7754,250,PCle3.0x16,4371000,"지포스 GTX Titan Z/28nm/706 MHz,부스트 876MHz/2880 x2개/PCIe3.0x16/GDDR5(DDR5)/7000MHz/12GB/384-bit x2/DVI/HDMI/DP/최대 모니터 4개/전원부: 10페이즈/1개 팬"
갤럭시 GALAX 지포스 GTX1070 OC GBIBLE D5 8GB,11209,150,PCle3.0x16,699990,"지포스 GTX1070/16nm/1518 MHz,부스트 1708MHz/1920개/PCIe3.0x16/GDDR5(DDR5)/8008MHz/8GB/256-bit/DVI/HDMI/DP/최대 150W/정격파워 500W 이상/전원부: 5페이즈/2개 팬/181mm"
GIGABYTE 지포스 GTX1060 AORUS D5 6GB,9011,120,PCle3.0x16,511720,"지포스 GTX1060/16nm/1607 MHz,부스트 1835MHz/1280개/PCIe3.0x16/GDDR5(DDR5)/8008MHz/6GB/192-bit/DVI/HDMI/DP/최대 모니터 4개/정격파워 400W 이상/전원부: 7페이즈/3개 팬/280mm/백플레이트/LED 라이트/RGB FUSION"
갤럭시 GALAX 지포스 GTX1070 EXOC D5 8GB G天命,11209,150,PCle3.0x16,555000,"지포스 GTX1070/16nm/1594 MHz,부스트 1784MHz/1920개/GDDR5(DDR5)/8008MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 4개/최대 150W/정격파워 500W 이상/전원부: 7페이즈/2개 팬/296mm/백플레이트/LED 라이트"
이엠텍 XENON 지포스 GTX1050 Ti STORM X Dual D5 4GB,5950,80,PCle3.0x16,193000,"지포스 GTX1050 Ti/14nm/1290 MHz,1392MHz/768개/PCIe3.0x16/GDDR5(DDR5)/7000MHz/4GB/128-bit/DVI/HDMI/DP/최대 모니터 3개/최대 80W/정격파워 300W 이상/전원부: 3+1페이즈/2개 팬/230mm"
MSI 지포스 GTX1080 Ti 에어로 OC D5X 11GB,14102,250,PCle3.0x16,1457000,"지포스 GTX1080 Ti/16nm/1506 MHz,부스트 1620MHz/3584개/PCIe3.0x16/GDDR5X(DDR5X)/11016MHz/11GB/352-bit/HDMI/DP/최대 모니터 4개/최대 250W/정격파워 600W 이상/전원부: 8페이즈/1개 팬/269mm/LED 라이트"
GIGABYTE 지포스 GTX1060 UDV D5 6GB 미니미,9011,120,PCle3.0x16,371720,"지포스 GTX1060/16nm/1531 MHz,부스트 1746MHz/1280개/PCIe3.0x16/GDDR5(DDR5)/8008MHz/6GB/192-bit/DVI/HDMI/DP/최대 모니터 4개/정격파워 400W 이상/전원부: 4페이즈/1개 팬/170mm"
갤럭시 GALAX 지포스 RTX 2070 WHITE LABEL EXOC D6 8GB,13771,215,PCle3.0x16,993110,지포스 RTX 2070/12nm/2304개/PCIe3.0x16/GDDR6(DDR6)/8GB/256-bit/2개 팬
갤럭시 GALAX 지포스 RTX 2080 WHITE LABEL EXOC D6 8GB,15496,300,PCle3.0x16,1110000,지포스 RTX 2080/12nm/2944개/PCIe3.0x16/GDDR6(DDR6)/8GB/256-bit/2개 팬
ZOTAC AMP EXTREME 지포스 GTX1070 Ti D5 8GB,12164,180,PCle3.0x16,874000,"지포스 GTX1070 Ti/16nm/1607 MHz,부스트 1683MHz/2432개/PCIe3.0x16/GDDR5(DDR5)/8008MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 4개/최대 180W/정격파워 500W 이상/전원부: 11페이즈/3개 팬/325mm/백플레이트/LED 라이트/SPECTRA"
ZOTAC 지포스 GTX1060 MINi D5 6GB,9011,120,PCle3.0x16,369990,"지포스 GTX1060/16nm/1506 MHz,부스트 1708MHz/1280개/PCIe3.0x16/GDDR5(DDR5)/8000MHz/6GB/192-bit/DVI/HDMI/DP/최대 120W/정격파워 400W 이상/전원부: 5페이즈/1개 팬/174mm"
GIGABYTE 라데온 RX Vega 56 HBM2 8GB,11416,210,PCle3.0x16,746500,"라데온 RX Vega 56/14nm/1156 MHz, 부스트 1471MHz/3584개/PCIe3.0x16/HBM(2세대)/8GB/2048-bit/HDMI/DP/최대 모니터 4개/최대 210W/정격파워 650W 이상/280mm/백플레이트"
GIGABYTE 지포스 GTX1070 AORUS D5 8GB,11209,170,PCle3.0x16,741210,"지포스 GTX1070/16nm/1607 MHz,부스트 1797MHz/1920개/PCIe3.0x16/GDDR5(DDR5)/8008MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 4개/정격파워 500W 이상/전원부: 12페이즈/3개 팬/287mm/백플레이트/LED 라이트/RGB FUSION"
갤럭시 BOY 지포스 GTX1070 OC D5 8GB,11209,150,PCle3.0x16,626990,"지포스 GTX1070/16nm/1594 MHz, 부스트 1784MHz/1920개/PCIe3.0x16/GDDR5(DDR5)/8008MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 4개/최대 150W/정격파워 500W 이상/전원부: 7페이즈/2개 팬/296mm/백플레이트/LED 라이트"
ZOTAC 지포스 GTX1050 Ti D5 4GB LP,5950,75,PCle3.0x16,488630,"지포스 GTX1050 Ti/14nm/1290 MHz,부스트 1392MHz/768개/PCIe3.0x16/GDDR5(DDR5)/7000MHz/4GB/128-bit/DVI/HDMI/DP/최대 모니터 3개/최대 75W/정격파워 300W 이상/전원부: 4페이즈/2개 팬/160mm"
MSI 지포스 GTX1050 Ti 게이밍 X D5 4GB 트윈프로져6,5950,75,PCle3.0x16,249000,"지포스 GTX1050 Ti/14nm/1379 MHz,부스트 1493MHz/768개/PCIe3.0x16/GDDR5(DDR5)/7108MHz/4GB/128-bit/DVI/HDMI/DP/최대 모니터 3개/최대 75W/정격파워 300W 이상/2개 팬/229mm/LED 라이트/MYSTIC LIGHT"
ZOTAC AMP 지포스 GTX1060 D5 6GB,9011,120,PCle3.0x16,397990,"지포스 GTX1060/16nm/1556 MHz,부스트 1771MHz/1280개/PCIe3.0x16/GDDR5(DDR5)/8000MHz/6GB/192-bit/DVI/HDMI/DP/최대 120W/정격파워 400W 이상/전원부: 5페이즈/2개 팬/210mm"
갤럭시 GALAX 지포스 GTX1070 Ti EX D5 8GB,12164,180,PCle3.0x16,711570,"지포스 GTX1070 Ti/16nm/1607 MHz,부스트 1683MHz/2432개/PCIe3.0x16/GDDR5(DDR5)/8008MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 4개/최대 180W/정격파워 500W 이상/전원부: 7페이즈/2개 팬/296mm/백플레이트"
갤럭시 GALAX 지포스 GTX1080 Hall Of Fame D5X 8GB,12328,180,PCle3.0x16,1124410,"지포스 GTX1080/16nm/1733 MHz,부스트 1873MHz/2560개/PCIe3.0x16/GDDR5X(DDR5X)/10010MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 4개/최대 180W/정격파워 500W 이상/전원부: 15페이즈/3개 팬/317mm"
ZOTAC AMP 지포스 GTX1070 D5 8GB,11209,220,PCle3.0x16,777780,"지포스 GTX1070/16nm/1607 MHz,부스트 1797MHz/1920개/PCIe3.0x16/GDDR5(DDR5)/8000MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 4개/최대 220W/정격파워 500W 이상/전원부: 11페이즈/2개 팬/300mm"
이엠텍 HV 지포스 GTX1050 Ti GAMER Edition OC D5 4GB,5950,75,PCle3.0x16,224990,"지포스 GTX1050 Ti/14nm/1354 MHz,부스트 1468MHz/768개/PCIe3.0x16/GDDR5(DDR5)/7008MHz/4GB/128-bit/DVI/HDMI/DP/최대 모니터 4개/75W/정격파워 300W 이상/전원부: 4페이즈/2개 팬/228mm"
이엠텍 HV 지포스 GTX1060 OC D5 3GB,8931,120,PCle3.0x16,371110,"지포스 GTX1060/16nm/1518 MHz,부스트 1734MHz/1152개/PCIe3.0x16/GDDR5(DDR5)/3GB/192-bit/DVI/HDMI/DP/최대 모니터 3개/최대 120W/정격파워 400W 이상/전원부: 4페이즈/2개 팬/235mm"
이엠텍 HV 지포스 GTX1070 Ti GAMER Edition D5 8GB,12164,180,PCle3.0x16,1200000,"지포스 GTX1070 Ti/1607 MHz,부스트 1683MHz/2432개/PCIe3.0x16/GDDR5(DDR5)/8000MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 4개/최대 180W/정격파워 500W 이상/전원부: 7페이즈/2개 팬/270mm/백플레이트/LED 라이트/RGB LIGHTING"
ZOTAC 지포스 GTX1050 OC DUALSILENCER D5 2GB,4612,75,PCle3.0x16,390560,"지포스 GTX1050/14nm/1455 MHz,부스트 1569MHz/640개/PCIe3.0x16/GDDR5(DDR5)/7000MHz/2GB/128-bit/DVI/HDMI/DP/최대 모니터 3개/최대 75W/정격파워 300W 이상/전원부: 4페이즈/2개 팬/174mm"
GIGABYTE 지포스 GTX670 UDV OC D5 2GB WINDFORCE 3X,5369,170,PCle3.0x16,491110,"지포스 GTX670/28nm/980MHz,부스트 1058MHz/1344개/PCIe3.0x16/GDDR5(DDR5)/6008MHz/2GB/256-bit/DVI/HDMI/DP/최대 모니터 4개/최대 170W/3개 팬/274mm/PCB 휨방지 가이드"
갤럭시 GALAX 지포스 GTX1070 Hall Of Fame D5 8GB,11209,150,PCle3.0x16,900000,"지포스 GTX1070/16nm/1620 MHz,부스트 1822MHz/1920개/PCIe3.0x16/GDDR5(DDR5)/8008MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 4개/최대 150W/정격파워 500W 이상/전원부: 11페이즈/3개 팬/317mm/LED 라이트"
이엠텍 HV 지포스 GTX1050 OC D5 2GB,4612,75,PCle3.0x16,193330,"지포스 GTX1050/14nm/1366 MHz,부스트 1468MHz/640개/PCIe3.0x16/GDDR5(DDR5)/7008MHz/2GB/128-bit/DVI/HDMI/DP/최대 모니터 3개/최대 75W/정격파워 300W 이상/전원부: 3페이즈/1개 팬/181mm"
GIGABYTE 지포스 GTX1080 Xtreme D5X 8GB 워터블럭,12328,180,PCle3.0x16,1291630,"지포스 GTX1080/16nm/1759 MHz,부스트 1898MHz/2560개/PCIe3.0x16/GDDR5X(DDR5X)/10206MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 4개/정격파워 500W 이상/전원부: 14페이즈/266mm"
갤럭시 GALAX 지포스 GTX1080 개간지 EXOC D5X 8GB,12328,180,PCle3.0x16,951000,"지포스 GTX1080/16nm/1657 MHz,부스트 1797MHz/2560개/PCIe3.0x16/GDDR5X(DDR5X)/10010MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 4개/최대 180W/정격파워 500W 이상/전원부: 8페이즈/2개 팬/282mm/LED 라이트"
이엠텍 HV 지포스 GTX1060 OC D5 6GB,9011,120,PCle3.0x16,511110,"지포스 GTX1060/16nm/1518 MHz,부스트 1734MHz/1280개/PCIe3.0x16/8000MHz/6GB/192-bit/DVI/HDMI/DP/최대 모니터 3개/120W/정격파워 400W 이상/전원부: 4페이즈/2개 팬/235mm"
GIGABYTE 라데온 R9 FURY X HBM 4GB,9151,275,PCle3.0x16,947000,라데온 R9 Fury X/28nm/1050MHz/4096개/PCIe3.0x16/HBM(1세대)/500MHz/4GB/4096-bit/HDMI/DP/최대 모니터 4개/최대 275W/정격파워 600W 이상/1개 팬/195mm
갤럭시 GALAX 지포스 GTX1080 EXOC D5X 8GB,12328,180,PCle3.0x16,899000,"지포스 GTX1080/16nm/1657 MHz, 부스트 1797MHz/2560개/PCIe3.0x16/GDDR5X(DDR5X)/10010MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 4개/최대 180W/정격파워 500W 이상/전원부: 8페이즈/2개 팬/282mm/백플레이트"
갤럭시 GALAX 지포스 GTX1070 Razor OC D5 8GB,11209,150,PCle3.0x16,967360,"지포스 GTX1070/16nm/1518 MHz,부스트 1708MHz/1920개/PCIe3.0x16/GDDR5(DDR5)/8008MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 3개/최대 150W/정격파워 500W 이상/전원부: 5페이즈/1개 팬/253mm"
MSI 지포스 GTX1050 Ti D5 4GB LP 윈드스톰 귀요미,5950,75,PCle3.0x16,228000,"지포스 GTX1050 Ti/14nm/1290 MHz,부스트 1392MHz/768개/PCIe3.0x16/GDDR5(DDR5)/7008MHz/4GB/128-bit/DVI/HDMI/DP/최대 모니터 3개/최대 75W/정격파워 300W 이상/2개 팬/182mm"
이엠텍 HV 지포스 GTX1060 GAMER Edition PRO D5 3GB,8931,120,PCle3.0x16,800000,"지포스 GTX1060/16nm/1544 MHz,부스트 1759MHz/1152개/PCIe3.0x16/GDDR5(DDR5)/8000MHz/3GB/192-bit/DVI/HDMI/DP/최대 모니터 4개/최대 120W/정격파워 400W 이상/전원부: 5페이즈/2개 팬/240mm"
GIGABYTE 지포스 GTX1050 G1.Gaming D5 2GB,4612,75,PCle3.0x16,201420,"지포스 GTX1050/14nm/1417 MHz,부스트 1531MHz/640개/PCIe3.0x16/GDDR5(DDR5)/7008MHz/2GB/128-bit/DVI/HDMI/DP/최대 모니터 4개/정격파워 300W 이상/전원부: 5페이즈/2개 팬/219mm"
갤럭시 GALAX 지포스 GTX1080 개간지 EXOC D5X 8GB Black Edition,12328,180,PCle3.0x16,950990,"지포스 GTX1080/16nm/1657 MHz,부스트 1797MHz/2560개/PCIe3.0x16/GDDR5X(DDR5X)/10010MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 4개/최대 180W/정격파워 500W 이상/전원부: 8페이즈/2개 팬/296mm/백플레이트/LED 라이트"
이엠텍 XENON 지포스 GTX770 JETSTREAM D5 4GB,6077,180,PCle3.0x16,449520,"지포스 GTX770/28nm/1046 MHz,부스트 1085MHz/1536개/PCIe3.0x16/GDDR5(DDR5)/7010MHz/4GB/256-bit/DVI/HDMI/DP/3개 팬/272mm/DrMOS 전원소자 채택"
이엠텍 XENON 지포스 GTX780 Super JETSTREAM D5 3GB,7959,250,PCle3.0x16,650000,"지포스 GTX780/28nm/980 MHz,부스트 1033MHz/2304개/PCIe3.0x16/GDDR5(DDR5)/6200MHz/3GB/384-bit/DVI/HDMI/DP/최대 모니터 4개/최대 250W/정격파워 600W 이상/3개 팬/280mm"
갤럭시 GALAX 지포스 GTX1080 EXOC D5X 8GB G天命,12328,180,PCle3.0x16,913180,"지포스 GTX1080/16nm/1657 MHz,부스트 1797MHz/2560개/PCIe3.0x16/GDDR5X(DDR5X)/11010MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 4개/최대 180W/정격파워 500W 이상/전원부: 8페이즈/2개 팬/296mm/백플레이트/LED 라이트"
